Region,Month,Retail price,Year
PJM,11,11.12,2020
PJM,11,11.99,2021
PJM,11,13.85,2022
PJM,11,14.54,2023
PJM,11,15.28,2024
PJM,10,6.16,2001
PJM,10,5.82,2002
PJM,10,6.19,2003
PJM,10,7.18,2004
PJM,10,8.06,2005
PJM,10,10.82,2006
PJM,10,12.12,2007
PJM,10,13.75,2008
PJM,10,12.77,2009
PJM,10,12.17,2010
PJM,10,11.47,2011
PJM,10,11.31,2012
PJM,10,11.87,2013
PJM,10,11.55,2014
PJM,10,12.19,2015
PJM,10,12.4,2016
PJM,10,11.88,2017
PJM,10,11.79,2018
PJM,10,11.32,2019
PJM,10,11.25,2020
PJM,10,12.07,2021
PJM,10,14.24,2022
PJM,10,14.7,2023
PJM,10,15.36,2024
PJM,9,7.32,2001
PJM,9,6.83,2002
PJM,9,7.14,2003
PJM,9,7.79,2004
PJM,9,8.84,2005
PJM,9,11.11,2006
PJM,9,12.28,2007
PJM,9,14.01,2008
PJM,9,13.02,2009
PJM,9,12.79,2010
PJM,9,11.84,2011
PJM,9,11.42,2012
PJM,9,12.1,2013
PJM,9,14.42,2014
PJM,9,11.9,2015
PJM,9,12.03,2016
PJM,9,11.59,2017
PJM,9,11.38,2018
PJM,9,10.75,2019
PJM,9,10.97,2020
PJM,9,11.51,2021
PJM,9,13.58,2022
PJM,9,14.26,2023
PJM,9,15.28,2024
PJM,4,6.05,2001
PJM,4,6.1,2002
PJM,4,6.1,2003
PJM,4,6.28,2004
PJM,4,6.55,2005
PJM,4,6.66,2006
PJM,4,6.85,2007
PJM,4,7.18,2008
PJM,4,8.87,2009
PJM,4,8.52,2010
PJM,4,8.45,2011
PJM,4,8.91,2012
PJM,4,8.71,2013
PJM,4,8.86,2014
PJM,4,9.01,2015
PJM,4,9.11,2016
PJM,4,8.94,2017
PJM,4,9.37,2018
PJM,4,9.49,2019
PJM,4,9.33,2020
PJM,4,8.08,2021
PJM,4,9.76,2022
PJM,4,10.66,2023
PJM,4,10.73,2024
PJM,4,10.93,2025
PJM,8,6.57,2001
PJM,8,6.54,2002
PJM,8,6.52,2003
PJM,8,6.69,2004
PJM,8,6.97,2005
PJM,8,7.26,2006
PJM,8,7.55,2007
PJM,8,8.93,2008
PJM,8,8.99,2009
PJM,8,8.9,2010
PJM,8,9.46,2011
PJM,8,9.18,2012
PJM,8,9.26,2013
PJM,8,9.51,2014
PJM,8,9.41,2015
PJM,8,9.27,2016
PJM,8,9.6,2017
PJM,8,9.76,2018
PJM,8,9.63,2019
PJM,8,9.37,2020
PJM,8,9.58,2021
PJM,8,11.68,2022
PJM,8,10.47,2023
PJM,8,10.31,2024
PJM,12,6.07,2001
PJM,12,6,2002
PJM,12,6.11,2003
PJM,12,6.28,2004
PJM,12,6.47,2005
PJM,12,6.59,2006
PJM,12,7.04,2007
PJM,12,8.73,2008
PJM,12,8.75,2009
PJM,12,8.57,2010
PJM,12,8.96,2011
PJM,12,8.87,2012
PJM,12,8.85,2013
PJM,12,9.35,2014
PJM,12,9.01,2015
PJM,12,8.83,2016
PJM,12,9.02,2017
PJM,12,9.3,2018
PJM,12,9.53,2019
PJM,12,9.01,2020
PJM,12,9.77,2021
PJM,12,11.55,2022
PJM,12,10.4,2023
PJM,12,11.09,2024
PJM,2,6.03,2001
PJM,2,6.13,2002
PJM,2,6.1,2003
PJM,2,6.23,2004
PJM,2,6.43,2005
PJM,2,6.57,2006
PJM,2,6.84,2007
PJM,2,7.08,2008
PJM,2,8.98,2009
PJM,2,8.89,2010
PJM,2,8.37,2011
PJM,2,9.16,2012
PJM,2,8.78,2013
PJM,2,8.78,2014
PJM,2,9.54,2015
PJM,2,9.21,2016
PJM,2,8.81,2017
PJM,2,9.49,2018
PJM,2,9.54,2019
PJM,2,9.3,2020
PJM,2,9.02,2021
PJM,2,9.76,2022
PJM,2,10.94,2023
PJM,2,10.65,2024
PJM,2,11.19,2025
PJM,1,5.86,2001
PJM,1,6.1,2002
PJM,1,6.08,2003
PJM,1,6.33,2004
PJM,1,6.48,2005
PJM,1,6.6,2006
PJM,1,6.83,2007
PJM,1,7.09,2008
PJM,1,8.91,2009
PJM,1,8.79,2010
PJM,1,8.44,2011
PJM,1,9,2012
PJM,1,8.66,2013
PJM,1,8.82,2014
PJM,1,9.47,2015
PJM,1,9.03,2016
PJM,1,8.89,2017
PJM,1,9.41,2018
PJM,1,9.51,2019
PJM,1,9.3,2020
PJM,1,8.78,2021
PJM,1,9.85,2022
PJM,1,11.53,2023
PJM,1,11.01,2024
PJM,1,11.15,2025
PJM,7,6.41,2001
PJM,7,6.61,2002
PJM,7,6.6,2003
PJM,7,6.76,2004
PJM,7,6.95,2005
PJM,7,7.17,2006
PJM,7,7.43,2007
PJM,7,8.92,2008
PJM,7,8.92,2009
PJM,7,8.99,2010
PJM,7,9.3,2011
PJM,7,9.37,2012
PJM,7,9.31,2013
PJM,7,9.71,2014
PJM,7,9.5,2015
PJM,7,9.29,2016
PJM,7,9.7,2017
PJM,7,9.76,2018
PJM,7,9.71,2019
PJM,7,9.41,2020
PJM,7,9.46,2021
PJM,7,11.31,2022
PJM,7,10.61,2023
PJM,7,10.84,2024
PJM,6,6.47,2001
PJM,6,6.39,2002
PJM,6,6.47,2003
PJM,6,6.61,2004
PJM,6,6.73,2005
PJM,6,7.08,2006
PJM,6,7.3,2007
PJM,6,7.69,2008
PJM,6,9.23,2009
PJM,6,8.81,2010
PJM,6,9.03,2011
PJM,6,9.41,2012
PJM,6,9.15,2013
PJM,6,9.26,2014
PJM,6,9.45,2015
PJM,6,9.52,2016
PJM,6,9.26,2017
PJM,6,9.72,2018
PJM,6,9.69,2019
PJM,6,9.33,2020
PJM,6,9.13,2021
PJM,6,10.66,2022
PJM,6,10.86,2023
PJM,6,11.23,2024
PJM,3,6.06,2001
PJM,3,6.06,2002
PJM,3,6.17,2003
PJM,3,6.27,2004
PJM,3,6.41,2005
PJM,3,6.66,2006
PJM,3,6.89,2007
PJM,3,7.11,2008
PJM,3,8.94,2009
PJM,3,8.54,2010
PJM,3,8.47,2011
PJM,3,9.12,2012
PJM,3,8.77,2013
PJM,3,8.87,2014
PJM,3,9.46,2015
PJM,3,9.01,2016
PJM,3,9,2017
PJM,3,9.4,2018
PJM,3,9.49,2019
PJM,3,9.28,2020
PJM,3,9.06,2021
PJM,3,9.73,2022
PJM,3,10.9,2023
PJM,3,10.74,2024
PJM,3,10.9,2025
PJM,5,6.17,2001
PJM,5,6.26,2002
PJM,5,6.34,2003
PJM,5,6.48,2004
PJM,5,6.5,2005
PJM,5,6.84,2006
PJM,5,6.97,2007
PJM,5,7.3,2008
PJM,5,9.09,2009
PJM,5,8.56,2010
PJM,5,8.58,2011
PJM,5,9.22,2012
PJM,5,8.8,2013
PJM,5,8.85,2014
PJM,5,9.14,2015
PJM,5,9.14,2016
PJM,5,9.04,2017
PJM,5,9.37,2018
PJM,5,9.5,2019
PJM,5,9.08,2020
PJM,5,8.67,2021
PJM,5,10.39,2022
PJM,5,10.75,2023
PJM,5,11,2024
PJM,11,6.11,2001
PJM,11,6.11,2002
PJM,11,6.1,2003
PJM,11,6.32,2004
PJM,11,6.53,2005
PJM,11,6.9,2006
PJM,11,7.08,2007
PJM,11,8.56,2008
PJM,11,8.73,2009
PJM,11,8.43,2010
PJM,11,8.94,2011
PJM,11,8.81,2012
PJM,11,9.01,2013
PJM,11,9.39,2014
PJM,11,9.16,2015
PJM,11,8.89,2016
PJM,11,9.07,2017
PJM,11,9.34,2018
PJM,11,9.44,2019
PJM,11,8.71,2020
PJM,11,9.13,2021
PJM,11,11.09,2022
PJM,11,10.42,2023
PJM,11,10.37,2024
PJM,10,6.1,2001
PJM,10,6.03,2002
PJM,10,6.21,2003
PJM,10,6.28,2004
PJM,10,6.52,2005
PJM,10,6.79,2006
PJM,10,7.1,2007
PJM,10,8.48,2008
PJM,10,8.69,2009
PJM,10,8.58,2010
PJM,10,8.85,2011
PJM,10,8.71,2012
PJM,10,8.89,2013
PJM,10,9.14,2014
PJM,10,8.96,2015
PJM,10,8.61,2016
PJM,10,9.3,2017
PJM,10,9.28,2018
PJM,10,9.28,2019
PJM,10,8.64,2020
PJM,10,9.31,2021
PJM,10,11.22,2022
PJM,10,10.23,2023
PJM,10,10.7,2024
PJM,9,6.22,2001
PJM,9,6.22,2002
PJM,9,6.35,2003
PJM,9,6.54,2004
PJM,9,6.92,2005
PJM,9,6.99,2006
PJM,9,7.39,2007
PJM,9,8.66,2008
PJM,9,9.06,2009
PJM,9,8.54,2010
PJM,9,9.05,2011
PJM,9,8.97,2012
PJM,9,9.2,2013
PJM,9,9.51,2014
PJM,9,9.33,2015
PJM,9,9.08,2016
PJM,9,9.32,2017
PJM,9,9.48,2018
PJM,9,9.31,2019
PJM,9,8.98,2020
PJM,9,9.41,2021
PJM,9,11.63,2022
PJM,9,10.43,2023
PJM,9,10.72,2024
PJM,4,5,2001
PJM,4,5.07,2002
PJM,4,5.09,2003
PJM,4,5.1,2004
PJM,4,5.1,2005
PJM,4,4.96,2006
PJM,4,5.16,2007
PJM,4,5.44,2008
PJM,4,6.68,2009
PJM,4,7.24,2010
PJM,4,7.75,2011
PJM,4,7.79,2012
PJM,4,8.08,2013
PJM,4,7.77,2014
PJM,4,7.96,2015
PJM,4,8.69,2016
PJM,4,9.07,2017
PJM,4,8.84,2018
PJM,4,8.69,2019
PJM,4,8.7,2020
PJM,4,8.69,2021
PJM,4,9.3,2022
PJM,4,10.25,2023
PJM,4,10.93,2024
PJM,4,11.42,2025
PJM,8,5.14,2001
PJM,8,5.09,2002
PJM,8,5.17,2003
PJM,8,5.11,2004
PJM,8,5.16,2005
PJM,8,5.11,2006
PJM,8,5.61,2007
PJM,8,5.82,2008
PJM,8,6.64,2009
PJM,8,7.7,2010
PJM,8,8.11,2011
PJM,8,8.06,2012
PJM,8,7.94,2013
PJM,8,7.49,2014
PJM,8,8.4,2015
PJM,8,9.04,2016
PJM,8,8.94,2017
PJM,8,8.7,2018
PJM,8,8.61,2019
PJM,8,8.43,2020
PJM,8,8.83,2021
PJM,8,10,2022
PJM,8,10.14,2023
PJM,8,11.17,2024
PJM,12,5.13,2001
PJM,12,5.16,2002
PJM,12,5.09,2003
PJM,12,5.09,2004
PJM,12,5.1,2005
PJM,12,5.1,2006
PJM,12,5.51,2007
PJM,12,5.8,2008
PJM,12,6.9,2009
PJM,12,7.62,2010
PJM,12,8.12,2011
PJM,12,8.17,2012
PJM,12,7.7,2013
PJM,12,7.57,2014
PJM,12,8.36,2015
PJM,12,9.16,2016
PJM,12,9.01,2017
PJM,12,8.34,2018
PJM,12,8.38,2019
PJM,12,8.85,2020
PJM,12,8.79,2021
PJM,12,10.06,2022
PJM,12,10.19,2023
PJM,12,11.26,2024
PJM,2,4.99,2001
PJM,2,5.13,2002
PJM,2,5.16,2003
PJM,2,5.14,2004
PJM,2,5.11,2005
PJM,2,5.01,2006
PJM,2,5.2,2007
PJM,2,5.49,2008
PJM,2,6.63,2009
PJM,2,7.34,2010
PJM,2,7.61,2011
PJM,2,8.21,2012
PJM,2,8.23,2013
PJM,2,7.92,2014
PJM,2,7.85,2015
PJM,2,8.98,2016
PJM,2,9.23,2017
PJM,2,9.1,2018
PJM,2,8.41,2019
PJM,2,8.8,2020
PJM,2,8.83,2021
PJM,2,9.31,2022
PJM,2,10.5,2023
PJM,2,10.76,2024
PJM,2,11.68,2025
PJM,1,4.98,2001
PJM,1,5.05,2002
PJM,1,5.02,2003
PJM,1,5.16,2004
PJM,1,5.19,2005
PJM,1,4.96,2006
PJM,1,5.16,2007
PJM,1,5.45,2008
PJM,1,6.28,2009
PJM,1,7.28,2010
PJM,1,7.67,2011
PJM,1,8.12,2012
PJM,1,7.96,2013
PJM,1,7.84,2014
PJM,1,7.67,2015
PJM,1,8.88,2016
PJM,1,9.27,2017
PJM,1,8.97,2018
PJM,1,8.05,2019
PJM,1,8.44,2020
PJM,1,8.72,2021
PJM,1,9.27,2022
PJM,1,10.05,2023
PJM,1,10.53,2024
PJM,1,11.35,2025
PJM,7,5.15,2001
PJM,7,5.15,2002
PJM,7,5.13,2003
PJM,7,5.21,2004
PJM,7,5.24,2005
PJM,7,5.07,2006
PJM,7,5.42,2007
PJM,7,5.68,2008
PJM,7,6.52,2009
PJM,7,7.54,2010
PJM,7,8.04,2011
PJM,7,8.2,2012
PJM,7,7.95,2013
PJM,7,7.59,2014
PJM,7,8.32,2015
PJM,7,8.94,2016
PJM,7,8.96,2017
PJM,7,8.78,2018
PJM,7,8.55,2019
PJM,7,8.8,2020
PJM,7,8.84,2021
PJM,7,10.12,2022
PJM,7,10.36,2023
PJM,7,11.14,2024
PJM,6,5.12,2001
PJM,6,5.15,2002
PJM,6,5.12,2003
PJM,6,5.09,2004
PJM,6,5.19,2005
PJM,6,4.92,2006
PJM,6,5.2,2007
PJM,6,5.42,2008
PJM,6,6.63,2009
PJM,6,7.15,2010
PJM,6,7.71,2011
PJM,6,8,2012
PJM,6,7.88,2013
PJM,6,7.65,2014
PJM,6,8.25,2015
PJM,6,9.74,2016
PJM,6,8.82,2017
PJM,6,8.66,2018
PJM,6,8.56,2019
PJM,6,8.8,2020
PJM,6,8.76,2021
PJM,6,9.97,2022
PJM,6,10.02,2023
PJM,6,11.11,2024
PJM,3,5.15,2001
PJM,3,5.16,2002
PJM,3,5.18,2003
PJM,3,5.15,2004
PJM,3,5.18,2005
PJM,3,5.01,2006
PJM,3,5.17,2007
PJM,3,5.45,2008
PJM,3,6.69,2009
PJM,3,7.28,2010
PJM,3,7.73,2011
PJM,3,8.23,2012
PJM,3,7.99,2013
PJM,3,7.78,2014
PJM,3,8.01,2015
PJM,3,8.76,2016
PJM,3,9.2,2017
PJM,3,8.89,2018
PJM,3,8.56,2019
PJM,3,8.57,2020
PJM,3,9,2021
PJM,3,9.39,2022
PJM,3,10.3,2023
PJM,3,10.96,2024
PJM,3,11.44,2025
PJM,5,5.04,2001
PJM,5,5.06,2002
PJM,5,5.09,2003
PJM,5,5.17,2004
PJM,5,5.19,2005
PJM,5,4.98,2006
PJM,5,5.22,2007
PJM,5,5.49,2008
PJM,5,6.69,2009
PJM,5,7.24,2010
PJM,5,7.84,2011
PJM,5,8.26,2012
PJM,5,7.97,2013
PJM,5,7.58,2014
PJM,5,7.89,2015
PJM,5,8.68,2016
PJM,5,8.92,2017
PJM,5,8.77,2018
PJM,5,8.41,2019
PJM,5,8.88,2020
PJM,5,8.79,2021
PJM,5,9.61,2022
PJM,5,10.15,2023
PJM,5,11.1,2024
PJM,11,5.1,2001
PJM,11,5.19,2002
PJM,11,5.24,2003
PJM,11,5.18,2004
PJM,11,5.15,2005
PJM,11,5.12,2006
PJM,11,5.52,2007
PJM,11,5.84,2008
PJM,11,7.03,2009
PJM,11,7.88,2010
PJM,11,7.98,2011
PJM,11,8.26,2012
PJM,11,7.81,2013
PJM,11,7.67,2014
PJM,11,8.41,2015
PJM,11,9.09,2016
PJM,11,9,2017
PJM,11,8.66,2018
PJM,11,8.78,2019
PJM,11,8.97,2020
PJM,11,9.16,2021
PJM,11,10.23,2022
PJM,11,10.68,2023
PJM,11,11.41,2024
PJM,10,5.07,2001
PJM,10,5.05,2002
PJM,10,5.1,2003
PJM,10,5.05,2004
PJM,10,5.14,2005
PJM,10,5.1,2006
PJM,10,5.43,2007
PJM,10,5.7,2008
PJM,10,6.75,2009
PJM,10,7.47,2010
PJM,10,8.05,2011
PJM,10,8.1,2012
PJM,10,7.64,2013
PJM,10,7.41,2014
PJM,10,8.2,2015
PJM,10,8.83,2016
PJM,10,8.86,2017
PJM,10,8.33,2018
PJM,10,8.5,2019
PJM,10,8.87,2020
PJM,10,8.99,2021
PJM,10,9.87,2022
PJM,10,10.39,2023
PJM,10,11.12,2024
PJM,9,5.01,2001
PJM,9,5.06,2002
PJM,9,5.13,2003
PJM,9,5.07,2004
PJM,9,5.09,2005
PJM,9,5.14,2006
PJM,9,5.46,2007
PJM,9,5.72,2008
PJM,9,6.45,2009
PJM,9,7.58,2010
PJM,9,7.93,2011
PJM,9,8.21,2012
PJM,9,7.81,2013
PJM,9,7.46,2014
PJM,9,8.23,2015
PJM,9,8.88,2016
PJM,9,8.72,2017
PJM,9,8.53,2018
PJM,9,8.5,2019
PJM,9,8.96,2020
PJM,9,9.06,2021
PJM,9,9.8,2022
PJM,9,10.1,2023
PJM,9,11.3,2024
MISO,4,7.75,2001
MISO,4,5.34,2002
MISO,4,7.13,2003
MISO,4,6.89,2004
MISO,4,6.76,2005
MISO,4,7.87,2006
MISO,4,8.55,2007
MISO,4,8.94,2008
MISO,4,7.41,2009
MISO,4,7.82,2010
MISO,4,7.48,2011
MISO,4,6.76,2012
MISO,4,7.64,2013
MISO,4,8.46,2014
MISO,4,7.43,2015
MISO,4,7.12,2016
MISO,4,7.38,2017
MISO,4,7.7,2018
MISO,4,7.58,2019
MISO,4,6.91,2020
MISO,4,8.31,2021
MISO,4,9.16,2022
MISO,4,8.15,2023
MISO,4,8.84,2024
MISO,4,9.89,2025
MISO,8,6.45,2001
MISO,8,6.4,2002
MISO,8,7.52,2003
MISO,8,7.89,2004
MISO,8,8.4,2005
MISO,8,8.31,2006
MISO,8,8.62,2007
MISO,8,11.07,2008
MISO,8,6.78,2009
MISO,8,8.13,2010
MISO,8,8.19,2011
MISO,8,6.86,2012
MISO,8,8.47,2013
MISO,8,8.37,2014
MISO,8,8.07,2015
MISO,8,7.85,2016
MISO,8,8.17,2017
MISO,8,8.1,2018
MISO,8,7.89,2019
MISO,8,7.58,2020
MISO,8,9.27,2021
MISO,8,11.74,2022
MISO,8,8.72,2023
MISO,8,8.87,2024
MISO,12,5.21,2001
MISO,12,6.07,2002
MISO,12,6.37,2003
MISO,12,7.21,2004
MISO,12,9.28,2005
MISO,12,7.56,2006
MISO,12,8.3,2007
MISO,12,8.65,2008
MISO,12,6.56,2009
MISO,12,7.02,2010
MISO,12,6.9,2011
MISO,12,7.07,2012
MISO,12,7.62,2013
MISO,12,7.79,2014
MISO,12,7.03,2015
MISO,12,7.74,2016
MISO,12,7.37,2017
MISO,12,7.57,2018
MISO,12,7.12,2019
MISO,12,7.8,2020
MISO,12,9.1,2021
MISO,12,10.26,2022
MISO,12,8.69,2023
MISO,12,8.38,2024
MISO,2,7.92,2001
MISO,2,5.39,2002
MISO,2,5.89,2003
MISO,2,6.61,2004
MISO,2,7.04,2005
MISO,2,9.07,2006
MISO,2,8.37,2007
MISO,2,7.88,2008
MISO,2,8.07,2009
MISO,2,7.76,2010
MISO,2,7.21,2011
MISO,2,6.94,2012
MISO,2,7.87,2013
MISO,2,7.71,2014
MISO,2,7.58,2015
MISO,2,7.06,2016
MISO,2,7.73,2017
MISO,2,7.55,2018
MISO,2,7.44,2019
MISO,2,6.95,2020
MISO,2,8.03,2021
MISO,2,8.71,2022
MISO,2,10.15,2023
MISO,2,8.74,2024
MISO,2,8.82,2025
MISO,1,7.37,2001
MISO,1,5.4,2002
MISO,1,5.86,2003
MISO,1,6.59,2004
MISO,1,6.89,2005
MISO,1,8.51,2006
MISO,1,8.06,2007
MISO,1,7.86,2008
MISO,1,8.12,2009
MISO,1,7.47,2010
MISO,1,7,2011
MISO,1,6.95,2012
MISO,1,7.73,2013
MISO,1,7.51,2014
MISO,1,7.62,2015
MISO,1,7.15,2016
MISO,1,6.31,2017
MISO,1,7.59,2018
MISO,1,7.28,2019
MISO,1,7.27,2020
MISO,1,7.78,2021
MISO,1,9.23,2022
MISO,1,9.85,2023
MISO,1,8.43,2024
MISO,1,8.31,2025
MISO,7,6.91,2001
MISO,7,6.57,2002
MISO,7,7.4,2003
MISO,7,7.38,2004
MISO,7,8.23,2005
MISO,7,8.26,2006
MISO,7,8.66,2007
MISO,7,10.41,2008
MISO,7,6.98,2009
MISO,7,7.95,2010
MISO,7,8.22,2011
MISO,7,6.96,2012
MISO,7,8.46,2013
MISO,7,8.77,2014
MISO,7,7.71,2015
MISO,7,7.52,2016
MISO,7,8.49,2017
MISO,7,8.15,2018
MISO,7,8.06,2019
MISO,7,7.66,2020
MISO,7,8.88,2021
MISO,7,11.92,2022
MISO,7,8.8,2023
MISO,7,8.9,2024
MISO,6,7.73,2001
MISO,6,6.52,2002
MISO,6,7.26,2003
MISO,6,7.16,2004
MISO,6,7.96,2005
MISO,6,8.1,2006
MISO,6,8.35,2007
MISO,6,9.42,2008
MISO,6,6.45,2009
MISO,6,7.56,2010
MISO,6,8.23,2011
MISO,6,6.48,2012
MISO,6,8.23,2013
MISO,6,8.56,2014
MISO,6,7.59,2015
MISO,6,7.12,2016
MISO,6,8.35,2017
MISO,6,7.7,2018
MISO,6,7.83,2019
MISO,6,7.51,2020
MISO,6,9.07,2021
MISO,6,10.53,2022
MISO,6,8.54,2023
MISO,6,8.6,2024
MISO,3,8.47,2001
MISO,3,5.3,2002
MISO,3,6.86,2003
MISO,3,6.88,2004
MISO,3,7.05,2005
MISO,3,8.23,2006
MISO,3,8.3,2007
MISO,3,8.66,2008
MISO,3,7.87,2009
MISO,3,8.4,2010
MISO,3,7.54,2011
MISO,3,6.88,2012
MISO,3,8,2013
MISO,3,7.94,2014
MISO,3,7.61,2015
MISO,3,7.5,2016
MISO,3,7.85,2017
MISO,3,8.01,2018
MISO,3,7.67,2019
MISO,3,7.15,2020
MISO,3,8.24,2021
MISO,3,8.99,2022
MISO,3,9.15,2023
MISO,3,9.37,2024
MISO,3,9.71,2025
MISO,5,7.29,2001
MISO,5,5.87,2002
MISO,5,7.38,2003
MISO,5,7.01,2004
MISO,5,7.04,2005
MISO,5,7.77,2006
MISO,5,8.75,2007
MISO,5,9.35,2008
MISO,5,7.32,2009
MISO,5,7.54,2010
MISO,5,7.59,2011
MISO,5,6.87,2012
MISO,5,7.92,2013
MISO,5,8.57,2014
MISO,5,7.77,2015
MISO,5,7.23,2016
MISO,5,7.76,2017
MISO,5,7.55,2018
MISO,5,8.12,2019
MISO,5,7.46,2020
MISO,5,9,2021
MISO,5,9.35,2022
MISO,5,8.62,2023
MISO,5,8.23,2024
MISO,11,5.45,2001
MISO,11,6.02,2002
MISO,11,6.42,2003
MISO,11,6.61,2004
MISO,11,9.93,2005
MISO,11,8,2006
MISO,11,7.81,2007
MISO,11,9.51,2008
MISO,11,6.13,2009
MISO,11,7.41,2010
MISO,11,7.08,2011
MISO,11,6.79,2012
MISO,11,7.71,2013
MISO,11,7.21,2014
MISO,11,7.3,2015
MISO,11,7.41,2016
MISO,11,7.64,2017
MISO,11,7.55,2018
MISO,11,7.58,2019
MISO,11,7.81,2020
MISO,11,9.17,2021
MISO,11,11.27,2022
MISO,11,8.6,2023
MISO,11,8.18,2024
MISO,10,6.55,2001
MISO,10,6.13,2002
MISO,10,7.15,2003
MISO,10,7.32,2004
MISO,10,9.25,2005
MISO,10,9.11,2006
MISO,10,8.6,2007
MISO,10,10.2,2008
MISO,10,6.68,2009
MISO,10,8.15,2010
MISO,10,7.95,2011
MISO,10,7.14,2012
MISO,10,8.16,2013
MISO,10,7.91,2014
MISO,10,7.82,2015
MISO,10,7.66,2016
MISO,10,7.95,2017
MISO,10,7.33,2018
MISO,10,7.93,2019
MISO,10,8.17,2020
MISO,10,9.37,2021
MISO,10,11.37,2022
MISO,10,8.93,2023
MISO,10,8.61,2024
MISO,9,6.48,2001
MISO,9,6.3,2002
MISO,9,7.45,2003
MISO,9,7.56,2004
MISO,9,8.39,2005
MISO,9,8.71,2006
MISO,9,8.25,2007
MISO,9,10.46,2008
MISO,9,6.69,2009
MISO,9,8.26,2010
MISO,9,8.18,2011
MISO,9,7.1,2012
MISO,9,8.29,2013
MISO,9,8.21,2014
MISO,9,7.96,2015
MISO,9,7.99,2016
MISO,9,8.13,2017
MISO,9,7.62,2018
MISO,9,7.79,2019
MISO,9,7.81,2020
MISO,9,9.41,2021
MISO,9,11.49,2022
MISO,9,8.81,2023
MISO,9,9,2024
ERCOT,4,7.04,2001
ERCOT,4,6.53,2002
ERCOT,4,7.26,2003
ERCOT,4,7.52,2004
ERCOT,4,8.23,2005
ERCOT,4,10.06,2006
ERCOT,4,10.05,2007
ERCOT,4,10.52,2008
ERCOT,4,9.74,2009
ERCOT,4,9.34,2010
ERCOT,4,8.59,2011
ERCOT,4,8.26,2012
ERCOT,4,8.38,2013
ERCOT,4,8.55,2014
ERCOT,4,8.46,2015
ERCOT,4,8.13,2016
ERCOT,4,8.25,2017
ERCOT,4,8.13,2018
ERCOT,4,8.16,2019
ERCOT,4,8.23,2020
ERCOT,4,9.48,2021
ERCOT,4,9.25,2022
ERCOT,4,8.94,2023
ERCOT,4,9.5,2024
ERCOT,4,9.95,2025
ERCOT,8,8,2001
ERCOT,8,6.73,2002
ERCOT,8,8.13,2003
ERCOT,8,8.85,2004
ERCOT,8,9.82,2005
ERCOT,8,11.04,2006
ERCOT,8,10.28,2007
ERCOT,8,11.9,2008
ERCOT,8,9.85,2009
ERCOT,8,9.63,2010
ERCOT,8,9.62,2011
ERCOT,8,8.87,2012
ERCOT,8,9,2013
ERCOT,8,9.28,2014
ERCOT,8,8.98,2015
ERCOT,8,8.65,2016
ERCOT,8,8.6,2017
ERCOT,8,8.82,2018
ERCOT,8,9.45,2019
ERCOT,8,8.75,2020
ERCOT,8,8.99,2021
ERCOT,8,11.01,2022
ERCOT,8,11.42,2023
ERCOT,8,10.64,2024
ERCOT,12,6.93,2001
ERCOT,12,6.54,2002
ERCOT,12,6.87,2003
ERCOT,12,7.66,2004
ERCOT,12,9.78,2005
ERCOT,12,9.78,2006
ERCOT,12,9.73,2007
ERCOT,12,10.82,2008
ERCOT,12,9.36,2009
ERCOT,12,9.02,2010
ERCOT,12,8.61,2011
ERCOT,12,8.38,2012
ERCOT,12,8.67,2013
ERCOT,12,8.81,2014
ERCOT,12,8.22,2015
ERCOT,12,8.23,2016
ERCOT,12,8.07,2017
ERCOT,12,8.03,2018
ERCOT,12,8.28,2019
ERCOT,12,8.03,2020
ERCOT,12,8.51,2021
ERCOT,12,10.2,2022
ERCOT,12,9.37,2023
ERCOT,12,9.97,2024
ERCOT,2,6.91,2001
ERCOT,2,7.06,2002
ERCOT,2,6.94,2003
ERCOT,2,7.24,2004
ERCOT,2,7.95,2005
ERCOT,2,10.05,2006
ERCOT,2,9.99,2007
ERCOT,2,9.77,2008
ERCOT,2,10.41,2009
ERCOT,2,9.49,2010
ERCOT,2,8.94,2011
ERCOT,2,8.59,2012
ERCOT,2,8.39,2013
ERCOT,2,8.85,2014
ERCOT,2,8.94,2015
ERCOT,2,8.36,2016
ERCOT,2,8.33,2017
ERCOT,2,8.46,2018
ERCOT,2,8.34,2019
ERCOT,2,8.33,2020
ERCOT,2,12.58,2021
ERCOT,2,9.21,2022
ERCOT,2,10.05,2023
ERCOT,2,9.57,2024
ERCOT,2,9.9,2025
ERCOT,1,6.9,2001
ERCOT,1,6.73,2002
ERCOT,1,6.62,2003
ERCOT,1,7.31,2004
ERCOT,1,7.71,2005
ERCOT,1,9.96,2006
ERCOT,1,9.93,2007
ERCOT,1,10.14,2008
ERCOT,1,10.41,2009
ERCOT,1,9.43,2010
ERCOT,1,8.7,2011
ERCOT,1,8.56,2012
ERCOT,1,8.45,2013
ERCOT,1,8.75,2014
ERCOT,1,9.01,2015
ERCOT,1,8.38,2016
ERCOT,1,8.32,2017
ERCOT,1,8.49,2018
ERCOT,1,8.37,2019
ERCOT,1,8.11,2020
ERCOT,1,8.15,2021
ERCOT,1,8.8,2022
ERCOT,1,10.03,2023
ERCOT,1,10.06,2024
ERCOT,1,10.15,2025
ERCOT,7,7.98,2001
ERCOT,7,6.98,2002
ERCOT,7,8.38,2003
ERCOT,7,8.58,2004
ERCOT,7,9.49,2005
ERCOT,7,10.84,2006
